steps,words,feedback,ncands
2,"['tores', 'forge']","['XGGYX', 'GGGGG']","[5, 5]"
3,"['tores', 'moral', 'corny']","['XGGXX', 'XGGXX', 'GGGGG']","[15, 6, 6]"
3,"['tores', 'munch', 'moult']","['YGXXX', 'GYXXX', 'GGGGG']","[21, 1, 1]"
3,"['tores', 'haily', 'basic']","['XXXXY', 'XGYXX', 'GGGGG']","[120, 2, 2]"
4,"['tores', 'haily', 'basal', 'salad']","['XXXXY', 'XGXYX', 'XGYGY', 'GGGGG']","[120, 4, 1, 1]"
4,"['tores', 'dealt', 'abate', 'agate']","['YXXYX', 'XYGXY', 'GXGGG', 'GGGGG']","[69, 2, 1, 1]"
3,"['tores', 'haily', 'spicy']","['XXXXY', 'XXGXG', 'GGGGG']","[120, 3, 3]"
3,"['tores', 'scrum', 'spray']","['XXGXY', 'GXGXX', 'GGGGG']","[12, 2, 2]"
4,"['tores', 'spald', 'abuse', 'essay']","['XXXYY', 'YXYXX', 'YXXYY', 'GGGGG']","[72, 5, 1, 1]"
4,"['tores', 'grand', 'chord', 'fjord']","['XYYXX', 'XYXXG', 'XXGGG', 'GGGGG']","[74, 2, 1, 1]"
3,"['tores', 'spald', 'spend']","['XXXYY', 'GGXXG', 'GGGGG']","[72, 1, 1]"
5,"['tores', 'gland', 'maize', 'cheap', 'kebab']","['XXXYX', 'XXYXX', 'XYXXY', 'XXYGX', 'GGGGG']","[196, 8, 2, 1, 1]"
4,"['tores', 'plica', 'build', 'guild']","['XXXXX', 'XYGXX', 'XGGGG', 'GGGGG']","[246, 4, 1, 1]"
3,"['tores', 'plica', 'aback']","['XXXXX', 'XXXGY', 'GGGGG']","[246, 5, 5]"
2,"['tores', 'motor']","['YGYXX', 'GGGGG']","[4, 4]"
3,"['tores', 'blond', 'alone']","['XYXYX', 'XGGGX', 'GGGGG']","[45, 2, 2]"
3,"['tores', 'haint', 'hatch']","['YXXXX', 'GGXXY', 'GGGGG']","[87, 1, 1]"
4,"['tores', 'nidal', 'buyer', 'hyper']","['XXYGX', 'XXXXX', 'XXYGG', 'GGGGG']","[94, 14, 1, 1]"
3,"['tores', 'kaing', 'thumb']","['GXXXX', 'XXXXX', 'GGGGG']","[28, 2, 2]"
3,"['tores', 'hoard', 'dowry']","['XGYXX', 'XGXGY', 'GGGGG']","[19, 1, 1]"
4,"['tores', 'ploat', 'bigot', 'ought']","['YYXXX', 'XXYXG', 'XXGYG', 'GGGGG']","[31, 4, 1, 1]"
4,"['tores', 'gland', 'belie', 'belch']","['XXXYX', 'XYXXX', 'GGGXY', 'GGGGG']","[196, 14, 2, 2]"
4,"['tores', 'haint', 'butch', 'dutch']","['YXXXX', 'YXXXY', 'XGGGG', 'GGGGG']","[87, 2, 1, 1]"
3,"['tores', 'ploat', 'pilot']","['YYXXX', 'GYYXG', 'GGGGG']","[31, 1, 1]"
