steps,words,feedback,ncands
3,"['lores', 'glare', 'rifle']","['YXYYX', 'XYXYG', 'GGGGG']","[15, 1, 1]"
3,"['lores', 'dancy', 'count']","['XGXXX', 'XXYYX', 'GGGGG']","[76, 1, 1]"
3,"['lores', 'daint', 'incur']","['XXYXX', 'XXYYX', 'GGGGG']","[109, 1, 1]"
4,"['lores', 'yclad', 'tonal', 'total']","['YGXXX', 'XXYGX', 'GGXGG', 'GGGGG']","[27, 3, 1, 1]"
3,"['lores', 'shawn', 'wrest']","['XXYYY', 'YXXYX', 'GGGGG']","[22, 1, 1]"
4,"['lores', 'dancy', 'cocoa', 'mocha']","['XGXXX', 'XYXYX', 'YGGYG', 'GGGGG']","[76, 3, 1, 1]"
3,"['lores', 'daint', 'deter']","['XXYGX', 'GXXXY', 'GGGGG']","[93, 1, 1]"
4,"['lores', 'hiant', 'musty', 'study']","['XXXXY', 'XXXXY', 'XYYYG', 'GGGGG']","[122, 7, 1, 1]"
2,"['lores', 'lover']","['GGYGX', 'GGGGG']","[2, 2]"
4,"['lores', 'sneer', 'sever', 'safer']","['XXYGY', 'GXYGG', 'GYXGG', 'GGGGG']","[16, 5, 3, 3]"
3,"['lores', 'daint', 'rivet']","['XXYGX', 'XXYXG', 'GGGGG']","[93, 1, 1]"
4,"['lores', 'hiant', 'bunny', 'funny']","['XXXXX', 'XXXGX', 'XGGGG', 'GGGGG']","[215, 2, 1, 1]"
3,"['lores', 'stoke', 'smoke']","['XYXYY', 'GXGGG', 'GGGGG']","[15, 2, 2]"
6,"['lores', 'dancy', 'bound', 'found', 'hound', 'mound']","['XGXXX', 'YXYXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[76, 6, 5, 4, 3, 3]"
4,"['lores', 'haint', 'dunce', 'undue']","['XXXYX', 'XXXYX', 'YYYXG', 'GGGGG']","[163, 9, 1, 1]"
3,"['lores', 'spait', 'sedan']","['XXXYY', 'GXYXX', 'GGGGG']","[88, 3, 3]"
4,"['lores', 'hiant', 'candy', 'pagan']","['XXXXX', 'XXYYX', 'XGYXX', 'GGGGG']","[215, 6, 1, 1]"
4,"['lores', 'spait', 'shine', 'swine']","['XXXYY', 'GXXYX', 'GXGGG', 'GGGGG']","[88, 8, 1, 1]"
4,"['lores', 'diact', 'helix', 'guile']","['YXXYX', 'XYXXX', 'XYYYX', 'GGGGG']","[101, 6, 1, 1]"
5,"['lores', 'hiant', 'musty', 'dusty', 'gusty']","['XXXXY', 'XXXXY', 'XGGGG', 'XGGGG', 'GGGGG']","[122, 7, 2, 1, 1]"
3,"['lores', 'haint', 'equip']","['XXXYX', 'XXYXX', 'GGGGG']","[163, 7, 7]"
4,"['lores', 'dancy', 'booth', 'tough']","['XGXXX', 'XXXXX', 'XGYYG', 'GGGGG']","[76, 8, 1, 1]"
3,"['lores', 'anode', 'canoe']","['XYXYX', 'YYYXG', 'GGGGG']","[35, 1, 1]"
2,"['lores', 'chaos']","['XYXXG', 'GGGGG']","[1, 1]"
3,"['lores', 'women', 'covet']","['XGXGX', 'XGXGX', 'GGGGG']","[16, 4, 4]"
4,"['lores', 'hiant', 'handy', 'human']","['XXXXX', 'GXYYX', 'GYYXX', 'GGGGG']","[215, 2, 1, 1]"
5,"['lores', 'daint', 'breed', 'ruder', 'udder']","['XXYGX', 'YXXXX', 'XYYGY', 'YYGGG', 'GGGGG']","[93, 6, 2, 1, 1]"
2,"['lores', 'lunch']","['GXXXX', 'GGGGG']","[16, 16]"
3,"['lores', 'stalk', 'blast']","['YXXXY', 'YYGYX', 'GGGGG']","[58, 1, 1]"
4,"['lores', 'strap', 'straw', 'stray']","['XXGXY', 'GGGGX', 'GGGGX', 'GGGGG']","[18, 2, 1, 1]"
4,"['lores', 'hiant', 'candy', 'manga']","['XXXXX', 'XXYYX', 'XGGXX', 'GGGGG']","[215, 6, 1, 1]"
4,"['lores', 'binal', 'clued', 'melee']","['YXXGX', 'XXXXY', 'XYXGX', 'GGGGG']","[29, 3, 1, 1]"
3,"['lores', 'lathe', 'lefty']","['GXXYX', 'GXYXY', 'GGGGG']","[18, 1, 1]"
5,"['lores', 'hiant', 'cubic', 'juicy', 'quick']","['XXXXX', 'XYXXX', 'YGXYY', 'XGGGX', 'GGGGG']","[215, 4, 2, 1, 1]"
3,"['lores', 'spait', 'paste']","['XXXYY', 'YYYXY', 'GGGGG']","[88, 1, 1]"
3,"['lores', 'daint', 'given']","['XXXGX', 'XXYYX', 'GGGGG']","[37, 3, 3]"
3,"['lores', 'cameo', 'octet']","['XYXGX', 'YXXGY', 'GGGGG']","[5, 1, 1]"
3,"['lores', 'sneer', 'risen']","['XXYGY', 'YYYGY', 'GGGGG']","[16, 1, 1]"
3,"['lores', 'canid', 'groan']","['XYYXX', 'XYYXX', 'GGGGG']","[78, 2, 2]"
4,"['lores', 'lathe', 'leafy', 'leaky']","['GXXYX', 'GYXXY', 'GGGXG', 'GGGGG']","[18, 3, 1, 1]"
3,"['lores', 'daint', 'grind']","['XXYXX', 'YXGGX', 'GGGGG']","[109, 1, 1]"
3,"['lores', 'canty', 'carve']","['XXGYX', 'GGXXX', 'GGGGG']","[25, 1, 1]"
2,"['lores', 'loose']","['GGXYY', 'GGGGG']","[2, 2]"
3,"['lores', 'stalk', 'sadly']","['YXXXY', 'GXYGX', 'GGGGG']","[58, 2, 2]"
3,"['lores', 'stalk', 'spilt']","['YXXXY', 'GYXGX', 'GGGGG']","[58, 1, 1]"
4,"['lores', 'diact', 'ample', 'apple']","['YXXYX', 'XXYXX', 'GXGGG', 'GGGGG']","[101, 18, 1, 1]"
3,"['lores', 'stalk', 'slack']","['YXXXY', 'GXGYG', 'GGGGG']","[58, 1, 1]"
4,"['lores', 'women', 'boney', 'honey']","['XGXGX', 'XGXGY', 'XGGGG', 'GGGGG']","[16, 2, 1, 1]"
3,"['lores', 'cabin', 'final']","['YXXXX', 'XYXYY', 'GGGGG']","[130, 2, 2]"
3,"['lores', 'steep', 'sheen']","['XXXGY', 'GXGGX', 'GGGGG']","[20, 1, 1]"
4,"['lores', 'canty', 'verge', 'eerie']","['XXGYX', 'XXXXX', 'XGGXG', 'GGGGG']","[25, 6, 1, 1]"
3,"['lores', 'hiant', 'minty']","['XXXXX', 'XGXYY', 'GGGGG']","[215, 1, 1]"
3,"['lores', 'stalk', 'slick']","['YXXXY', 'GXXYG', 'GGGGG']","[58, 3, 3]"
4,"['lores', 'canty', 'berry', 'derby']","['XXGYX', 'XXXXG', 'YGGYG', 'GGGGG']","[25, 6, 1, 1]"
4,"['lores', 'daint', 'charm', 'wharf']","['XXYXX', 'XYXXX', 'XGGGX', 'GGGGG']","[109, 12, 1, 1]"
3,"['lores', 'smalt', 'spelt']","['YXXYY', 'GXXGG', 'GGGGG']","[25, 1, 1]"
3,"['lores', 'dancy', 'coach']","['XGXXX', 'XYXGX', 'GGGGG']","[76, 1, 1]"
3,"['lores', 'diact', 'erupt']","['XXYYX', 'XXXXG', 'GGGGG']","[111, 3, 3]"
5,"['lores', 'spait', 'shine', 'since', 'singe']","['XXXYY', 'GXXYX', 'GXYYG', 'GGGXG', 'GGGGG']","[88, 8, 2, 1, 1]"
3,"['lores', 'diact', 'price']","['XXYYX', 'XYXGX', 'GGGGG']","[111, 1, 1]"
4,"['lores', 'hiant', 'snack', 'spawn']","['XXXXY', 'XXGYX', 'GYGXX', 'GGGGG']","[122, 3, 1, 1]"
3,"['lores', 'daint', 'fairy']","['XXYXX', 'XGGXX', 'GGGGG']","[109, 2, 2]"
5,"['lores', 'hiant', 'giddy', 'fizzy', 'jiffy']","['XXXXX', 'XGXXX', 'XGXXG', 'YGXXG', 'GGGGG']","[215, 11, 4, 1, 1]"
4,"['lores', 'cabin', 'idyll', 'filmy']","['YXXXX', 'XXXYX', 'YXYYY', 'GGGGG']","[130, 14, 2, 2]"
3,"['lores', 'hiant', 'stack']","['XXXXY', 'XXGXY', 'GGGGG']","[122, 3, 3]"
3,"['lores', 'stoke', 'chose']","['XYXYY', 'YXGXG', 'GGGGG']","[15, 2, 2]"
4,"['lores', 'sleet', 'sleek', 'sleep']","['YXXGY', 'GGGGX', 'GGGGX', 'GGGGG']","[7, 2, 1, 1]"
3,"['lores', 'canid', 'ardor']","['XYYXX', 'XYXXY', 'GGGGG']","[78, 1, 1]"
5,"['lores', 'hiant', 'canny', 'fanny', 'nanny']","['XXXXX', 'XXYGX', 'XGGGG', 'XGGGG', 'GGGGG']","[215, 4, 2, 1, 1]"
4,"['lores', 'haint', 'mince', 'niece']","['XXXYX', 'XXYYX', 'XGYGG', 'GGGGG']","[163, 8, 1, 1]"
5,"['lores', 'dancy', 'booty', 'goofy', 'woozy']","['XGXXX', 'XXXXG', 'XGGXG', 'XGGXG', 'GGGGG']","[76, 10, 2, 1, 1]"
3,"['lores', 'hiant', 'handy']","['XXXXX', 'GXYYX', 'GGGGG']","[215, 2, 2]"
4,"['lores', 'diact', 'brace', 'grace']","['XXYYX', 'XXGGX', 'XGGGG', 'GGGGG']","[111, 3, 1, 1]"
3,"['lores', 'baton', 'ditto']","['XYXXX', 'XXGYX', 'GGGGG']","[60, 4, 4]"
4,"['lores', 'hiant', 'stand', 'stank']","['XXXXY', 'XXGGY', 'GGGGX', 'GGGGG']","[122, 2, 1, 1]"
4,"['lores', 'diact', 'creak', 'cream']","['XXYYX', 'XXYYX', 'GGGGX', 'GGGGG']","[111, 3, 1, 1]"
4,"['lores', 'stalk', 'basal', 'usual']","['YXXXY', 'YXYYX', 'XYYGG', 'GGGGG']","[58, 5, 1, 1]"
3,"['lores', 'anode', 'diode']","['XYXYX', 'XXGGG', 'GGGGG']","[35, 1, 1]"
3,"['lores', 'floor', 'valor']","['YYYXX', 'XYYGG', 'GGGGG']","[11, 1, 1]"
4,"['lores', 'diact', 'ample', 'angle']","['YXXYX', 'XXYXX', 'GXXGG', 'GGGGG']","[101, 18, 2, 2]"
3,"['lores', 'hiant', 'ninja']","['XXXXX', 'XGYYX', 'GGGGG']","[215, 1, 1]"
4,"['lores', 'hiant', 'dumpy', 'muddy']","['XXXXX', 'XXXXX', 'YGYXG', 'GGGGG']","[215, 15, 1, 1]"
4,"['lores', 'spait', 'cease', 'chase']","['XXXYY', 'YXGXX', 'GYGGG', 'GGGGG']","[88, 4, 1, 1]"
4,"['lores', 'glare', 'relic', 'reply']","['YXYYX', 'XYXYY', 'GGYXX', 'GGGGG']","[15, 2, 1, 1]"
4,"['lores', 'dropt', 'probe', 'prone']","['XYYYX', 'XGGYX', 'GGGXG', 'GGGGG']","[24, 3, 2, 2]"
3,"['lores', 'sloop', 'spoil']","['YYXXY', 'GYGYY', 'GGGGG']","[11, 1, 1]"
3,"['lores', 'diact', 'heart']","['XXYYX', 'XXGXG', 'GGGGG']","[111, 1, 1]"
4,"['lores', 'spait', 'shake', 'shade']","['XXXYY', 'GXGXX', 'GGGXG', 'GGGGG']","[88, 6, 3, 3]"
3,"['lores', 'daint', 'diner']","['XXYGX', 'GXYYX', 'GGGGG']","[93, 1, 1]"
3,"['lores', 'snort', 'arson']","['XYYXY', 'YYYYX', 'GGGGG']","[15, 1, 1]"
3,"['lores', 'baton', 'onion']","['XYXXX', 'XXXGG', 'GGGGG']","[60, 2, 2]"
2,"['lores', 'sleet']","['YXXGY', 'GGGGG']","[7, 7]"
4,"['lores', 'towel', 'bowel', 'dowel']","['YGXGX', 'XGGGG', 'XGGGG', 'GGGGG']","[10, 3, 2, 2]"
4,"['lores', 'dancy', 'pouch', 'couch']","['XGXXX', 'XXXGX', 'XGGGG', 'GGGGG']","[76, 6, 3, 3]"
4,"['lores', 'stalk', 'basal', 'palsy']","['YXXXY', 'YXYYX', 'XGYYY', 'GGGGG']","[58, 5, 1, 1]"
3,"['lores', 'towel', 'bowel']","['YGXGX', 'XGGGG', 'GGGGG']","[10, 3, 3]"
4,"['lores', 'smalt', 'smell', 'smile']","['YXXYY', 'GGXGX', 'GGYGY', 'GGGGG']","[25, 2, 1, 1]"
4,"['lores', 'anode', 'choke', 'evoke']","['XYXYX', 'XXGXG', 'XXGGG', 'GGGGG']","[35, 4, 1, 1]"
4,"['lores', 'daint', 'buyer', 'creek']","['XXYGX', 'XXXXX', 'XXXGY', 'GGGGG']","[93, 14, 2, 2]"
4,"['lores', 'lathe', 'ladle', 'lance']","['GXXYX', 'GGXXG', 'GGXYG', 'GGGGG']","[18, 2, 1, 1]"
4,"['lores', 'diact', 'ample', 'eagle']","['YXXYX', 'XXYXX', 'YXXGG', 'GGGGG']","[101, 18, 2, 2]"
3,"['lores', 'baton', 'idiot']","['XYXXX', 'XXYGX', 'GGGGG']","[60, 2, 2]"
4,"['lores', 'scree', 'shrew', 'siren']","['XXGGY', 'GXGGY', 'GXGGX', 'GGGGG']","[6, 3, 2, 2]"
4,"['lores', 'cabin', 'blitz', 'built']","['YXXXX', 'XXYYX', 'GYGYX', 'GGGGG']","[130, 5, 1, 1]"
3,"['lores', 'daint', 'embed']","['XXXGX', 'YXXXX', 'GGGGG']","[37, 1, 1]"
3,"['lores', 'daint', 'award']","['XXYXX', 'YYXXX', 'GGGGG']","[109, 4, 4]"
3,"['lores', 'cross', 'dross']","['XYYXG', 'XGGGG', 'GGGGG']","[3, 2, 2]"
4,"['lores', 'cabin', 'plank', 'annul']","['YXXXX', 'XYXXY', 'XYYYX', 'GGGGG']","[130, 5, 1, 1]"
4,"['lores', 'dancy', 'woody', 'goody']","['XGXXX', 'YXXXG', 'XGGGG', 'GGGGG']","[76, 5, 2, 2]"
3,"['lores', 'canid', 'frown']","['XYYXX', 'XXYXX', 'GGGGG']","[78, 7, 7]"
3,"['lores', 'baton', 'patio']","['XYXXX', 'XGGYX', 'GGGGG']","[60, 1, 1]"
3,"['lores', 'label', 'laden']","['GXXGX', 'GGXGY', 'GGGGG']","[8, 1, 1]"
3,"['lores', 'hiant', 'humid']","['XXXXX', 'GYXXX', 'GGGGG']","[215, 1, 1]"
3,"['lores', 'diact', 'elite']","['YXXYX', 'XYXXY', 'GGGGG']","[101, 2, 2]"
3,"['lores', 'lunch', 'lymph']","['GXXXX', 'GXXXG', 'GGGGG']","[16, 1, 1]"
3,"['lores', 'haint', 'edify']","['XXXYX', 'XXGXX', 'GGGGG']","[163, 3, 3]"
4,"['lores', 'hiant', 'fight', 'might']","['XXXXX', 'YGXXG', 'XGGGG', 'GGGGG']","[215, 4, 3, 3]"
3,"['lores', 'sneer', 'reset']","['XXYGY', 'YXYGY', 'GGGGG']","[16, 1, 1]"
4,"['lores', 'hiant', 'midst', 'visit']","['XXXXY', 'XGXXG', 'XGXYG', 'GGGGG']","[122, 2, 1, 1]"
3,"['lores', 'pinot', 'gusto']","['XYXXY', 'XXXYY', 'GGGGG']","[37, 2, 2]"
2,"['lores', 'purse']","['XXGYY', 'GGGGG']","[10, 10]"
4,"['lores', 'canid', 'favor', 'vapor']","['XYYXX', 'XGXXX', 'XGYGG', 'GGGGG']","[78, 5, 1, 1]"
3,"['lores', 'canid', 'crock']","['XYYXX', 'GXXXX', 'GGGGG']","[78, 3, 3]"
4,"['lores', 'diact', 'tribe', 'write']","['XXYYX', 'XYXXY', 'YGGXG', 'GGGGG']","[111, 5, 1, 1]"
4,"['lores', 'hiant', 'skunk', 'sunny']","['XXXXY', 'XXXGX', 'GXYGX', 'GGGGG']","[122, 4, 1, 1]"
3,"['lores', 'loamy', 'loath']","['GGXXX', 'GGGXX', 'GGGGG']","[10, 1, 1]"
3,"['lores', 'hiant', 'chaff']","['XXXXX', 'YXGXX', 'GGGGG']","[215, 3, 3]"
4,"['lores', 'smalt', 'slice', 'slide']","['YXXYY', 'GXXYX', 'GGGXG', 'GGGGG']","[25, 2, 1, 1]"
4,"['lores', 'daint', 'buyer', 'queer']","['XXYGX', 'XXXXX', 'XGXGG', 'GGGGG']","[93, 14, 1, 1]"
3,"['lores', 'anode', 'venom']","['XYXYX', 'XYYXY', 'GGGGG']","[35, 1, 1]"
5,"['lores', 'hiant', 'stack', 'staff', 'stamp']","['XXXXY', 'XXGXY', 'GGGXX', 'GGGXX', 'GGGGG']","[122, 3, 2, 1, 1]"
3,"['lores', 'torso', 'sorry']","['XGGXY', 'XGGYY', 'GGGGG']","[3, 1, 1]"
3,"['lores', 'stalk', 'still']","['YXXXY', 'GGXGX', 'GGGGG']","[58, 2, 2]"
3,"['lores', 'canid', 'acorn']","['XYYXX', 'YYYXX', 'GGGGG']","[78, 1, 1]"
4,"['lores', 'hiant', 'aging', 'aping']","['XXXXX', 'XYYGX', 'GYGGG', 'GGGGG']","[215, 2, 1, 1]"
5,"['lores', 'hiant', 'bushy', 'mushy', 'pushy']","['XXXXY', 'YXXXX', 'XGGGG', 'XGGGG', 'GGGGG']","[122, 5, 2, 1, 1]"
5,"['lores', 'daint', 'cater', 'taker', 'tamer']","['XXYGX', 'XGXXY', 'XGYGG', 'GGXGG', 'GGGGG']","[93, 7, 3, 2, 2]"
5,"['lores', 'daint', 'cater', 'eater', 'hater']","['XXYGX', 'XGXXY', 'XGGGG', 'YGGGG', 'GGGGG']","[93, 7, 3, 2, 2]"
3,"['lores', 'hiant', 'mania']","['XXXXX', 'XYYYX', 'GGGGG']","[215, 6, 6]"
4,"['lores', 'anode', 'above', 'awoke']","['XYXYX', 'GXGXG', 'GXGXG', 'GGGGG']","[35, 2, 1, 1]"
3,"['lores', 'daint', 'brawn']","['XXYXX', 'XYXYX', 'GGGGG']","[109, 4, 4]"
3,"['lores', 'hiant', 'swift']","['XXXXY', 'XYXXG', 'GGGGG']","[122, 2, 2]"
4,"['lores', 'diact', 'helix', 'exile']","['YXXYX', 'XYXXX', 'XYYYY', 'GGGGG']","[101, 6, 1, 1]"
3,"['lores', 'match', 'birch']","['XXGXX', 'XXXGG', 'GGGGG']","[29, 1, 1]"
4,"['lores', 'lunch', 'lucid', 'lucky']","['GXXXX', 'GGXYX', 'GGGXX', 'GGGGG']","[16, 2, 1, 1]"
5,"['lores', 'daint', 'buyer', 'fever', 'freer']","['XXYGX', 'XXXXX', 'XXXGG', 'GYXGG', 'GGGGG']","[93, 14, 5, 1, 1]"
3,"['lores', 'shakt', 'risky']","['XXYXY', 'YXXGX', 'GGGGG']","[38, 1, 1]"
3,"['lores', 'pinot', 'ghost']","['XYXXY', 'XXXYG', 'GGGGG']","[37, 4, 4]"
4,"['lores', 'bluer', 'flier', 'plier']","['YXYGX', 'XGXGG', 'XGGGG', 'GGGGG']","[17, 5, 1, 1]"
2,"['lores', 'lunar']","['GXYXX', 'GGGGG']","[1, 1]"
6,"['lores', 'hiant', 'cinch', 'finch', 'pinch', 'winch']","['XXXXX', 'YGXYX', 'YGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[215, 4, 3, 2, 1, 1]"
3,"['lores', 'shawn', 'snare']","['XXYYY', 'GXGXY', 'GGGGG']","[22, 1, 1]"
4,"['lores', 'purse', 'curse', 'nurse']","['XXGYY', 'XGGGG', 'XGGGG', 'GGGGG']","[10, 2, 1, 1]"
4,"['lores', 'poise', 'moose', 'house']","['XGXYY', 'XGXGG', 'XGYGG', 'GGGGG']","[10, 5, 1, 1]"
4,"['lores', 'forth', 'corny', 'borax']","['XGGXX', 'XGGXX', 'XGGXX', 'GGGGG']","[17, 5, 1, 1]"
4,"['lores', 'daint', 'finer', 'nicer']","['XXYGX', 'XXYYX', 'XGYGG', 'GGGGG']","[93, 6, 1, 1]"
2,"['lores', 'lurch']","['GXGXX', 'GGGGG']","[4, 4]"
3,"['lores', 'diact', 'exalt']","['YXXYX', 'XXGXG', 'GGGGG']","[101, 1, 1]"
3,"['lores', 'baton', 'about']","['XYXXX', 'YYYYX', 'GGGGG']","[60, 1, 1]"
6,"['lores', 'hiant', 'saucy', 'sappy', 'sassy', 'savvy']","['XXXXY', 'XXYXX', 'GGXXG', 'GGXXG', 'GGYYG', 'GGGGG']","[122, 9, 3, 2, 1, 1]"
4,"['lores', 'dancy', 'joint', 'toxin']","['XGXXX', 'XXYXX', 'XGYYY', 'GGGGG']","[76, 5, 1, 1]"
3,"['lores', 'hiant', 'tunic']","['XXXXX', 'XYXYY', 'GGGGG']","[215, 2, 2]"
5,"['lores', 'daint', 'cried', 'fried', 'pried']","['XXYGX', 'YXGXX', 'XGGGG', 'XGGGG', 'GGGGG']","[93, 3, 2, 1, 1]"
4,"['lores', 'cabin', 'final', 'inlay']","['YXXXX', 'XYXYY', 'XYYGY', 'GGGGG']","[130, 2, 1, 1]"
4,"['lores', 'hiant', 'chuck', 'chump']","['XXXXX', 'YXXXX', 'GGGYX', 'GGGGG']","[215, 3, 1, 1]"
3,"['lores', 'lunch', 'lanky']","['GXXXX', 'GXGXX', 'GGGGG']","[16, 1, 1]"
2,"['lores', 'cress']","['XXYYG', 'GGGGG']","[4, 4]"
4,"['lores', 'daint', 'cater', 'eater']","['XXYGX', 'XGXXY', 'XGGGG', 'GGGGG']","[93, 7, 3, 3]"
4,"['lores', 'diact', 'blend', 'elude']","['YXXYX', 'YXXXX', 'XGYXY', 'GGGGG']","[101, 2, 1, 1]"
3,"['lores', 'diact', 'cycle']","['YXXYX', 'XXXYX', 'GGGGG']","[101, 2, 2]"
5,"['lores', 'hiant', 'bitty', 'ditty', 'kitty']","['XXXXX', 'XGXXY', 'XGGGG', 'XGGGG', 'GGGGG']","[215, 6, 3, 2, 2]"
2,"['lores', 'boule']","['YGXYX', 'GGGGG']","[2, 2]"
4,"['lores', 'forth', 'corny', 'moron']","['XGGXX', 'XGGXX', 'XGGYX', 'GGGGG']","[17, 5, 1, 1]"
3,"['lores', 'daint', 'tenet']","['XXXGX', 'XXXYG', 'GGGGG']","[37, 2, 2]"
3,"['lores', 'diact', 'place']","['YXXYX', 'XXGGX', 'GGGGG']","[101, 1, 1]"
3,"['lores', 'loamy', 'lobby']","['GGXXX', 'GGXXG', 'GGGGG']","[10, 4, 4]"
5,"['lores', 'stalk', 'blush', 'flush', 'plush']","['YXXXY', 'YXXYX', 'XGGGG', 'XGGGG', 'GGGGG']","[58, 3, 2, 1, 1]"
4,"['lores', 'cabin', 'pupil', 'vigil']","['YXXXX', 'XXXGX', 'XXXGG', 'GGGGG']","[130, 4, 1, 1]"
3,"['lores', 'daint', 'index']","['XXXGX', 'YXYYX', 'GGGGG']","[37, 2, 2]"
4,"['lores', 'cabin', 'blind', 'blink']","['YXXXX', 'XXYYY', 'GGGGX', 'GGGGG']","[130, 2, 1, 1]"
3,"['lores', 'cabin', 'clung']","['YXXXX', 'GXXXY', 'GGGGG']","[130, 1, 1]"
4,"['lores', 'cabin', 'amply', 'qualm']","['YXXXX', 'XYXXX', 'YYXGX', 'GGGGG']","[130, 11, 1, 1]"
4,"['lores', 'canid', 'crock', 'croup']","['XYYXX', 'GXXXX', 'GGGYX', 'GGGGG']","[78, 3, 1, 1]"
4,"['lores', 'cabin', 'cling', 'clink']","['YXXXX', 'GXXYY', 'GGGGX', 'GGGGG']","[130, 2, 1, 1]"
4,"['lores', 'hiant', 'cubic', 'juicy']","['XXXXX', 'XYXXX', 'YGXYY', 'GGGGG']","[215, 4, 2, 2]"
4,"['lores', 'spait', 'skate', 'stage']","['XXXYY', 'GXGXY', 'GXGYG', 'GGGGG']","[88, 5, 2, 2]"
4,"['lores', 'haint', 'adage', 'decay']","['XXXYX', 'XYXXX', 'YYYXY', 'GGGGG']","[163, 12, 1, 1]"
3,"['lores', 'canty', 'nerve']","['XXGYX', 'XXYXX', 'GGGGG']","[25, 2, 2]"
3,"['lores', 'bluer', 'flier']","['YXYGX', 'XGXGG', 'GGGGG']","[17, 5, 5]"
3,"['lores', 'hiant', 'shaft']","['XXXXY', 'YXGXG', 'GGGGG']","[122, 1, 1]"
4,"['lores', 'canid', 'crock', 'crook']","['XYYXX', 'GXXXX', 'GGGYG', 'GGGGG']","[78, 3, 1, 1]"
4,"['lores', 'diact', 'cable', 'clean']","['YXXYX', 'XXYYX', 'GYXYY', 'GGGGG']","[101, 3, 1, 1]"
3,"['lores', 'hiant', 'china']","['XXXXX', 'YYYGX', 'GGGGG']","[215, 1, 1]"
3,"['lores', 'diact', 'ridge']","['XXYYX', 'YGXXX', 'GGGGG']","[111, 1, 1]"
5,"['lores', 'towel', 'bowel', 'dowel', 'vowel']","['YGXGX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[10, 3, 2, 1, 1]"
3,"['lores', 'anode', 'gnome']","['XYXYX', 'XGGXG', 'GGGGG']","[35, 1, 1]"
3,"['lores', 'hiant', 'snuck']","['XXXXY', 'XXXYX', 'GGGGG']","[122, 2, 2]"
4,"['lores', 'hiant', 'dying', 'icing']","['XXXXX', 'XYXGX', 'XXGGG', 'GGGGG']","[215, 3, 1, 1]"
4,"['lores', 'hiant', 'suing', 'spiny']","['XXXXY', 'XYXGX', 'GXGGX', 'GGGGG']","[122, 4, 1, 1]"
4,"['lores', 'canid', 'vigor', 'rigor']","['XYYXX', 'XXXYX', 'XGGGG', 'GGGGG']","[78, 5, 1, 1]"
4,"['lores', 'stalk', 'slain', 'snail']","['YXXXY', 'GXGYX', 'GYGGY', 'GGGGG']","[58, 5, 1, 1]"
4,"['lores', 'adbot', 'clock', 'flown']","['YYXXX', 'XXXYX', 'XGGXX', 'GGGGG']","[39, 6, 1, 1]"
3,"['lores', 'daint', 'rabid']","['XXYXX', 'YGYXX', 'GGGGG']","[109, 3, 3]"
2,"['lores', 'prose']","['XYYYY', 'GGGGG']","[8, 8]"
3,"['lores', 'hiant', 'thank']","['XXXXX', 'YXGGY', 'GGGGG']","[215, 1, 1]"
5,"['lores', 'dancy', 'booty', 'foggy', 'poppy']","['XGXXX', 'XXXXG', 'XGYXG', 'XGXXG', 'GGGGG']","[76, 10, 2, 1, 1]"
3,"['lores', 'haint', 'budge']","['XXXYX', 'XXXXX', 'GGGGG']","[163, 12, 12]"
4,"['lores', 'daint', 'river', 'fiber']","['XXYGX', 'XXYXX', 'YGXGG', 'GGGGG']","[93, 7, 3, 3]"
4,"['lores', 'yclad', 'dolly', 'moldy']","['YGXXX', 'YXGXY', 'YGGYG', 'GGGGG']","[27, 2, 1, 1]"
4,"['lores', 'dancy', 'dodgy', 'dowdy']","['XGXXX', 'GXXXG', 'GGYXG', 'GGGGG']","[76, 2, 1, 1]"
3,"['lores', 'binal', 'kneel']","['YXXGX', 'XXYXG', 'GGGGG']","[29, 1, 1]"
3,"['lores', 'daint', 'track']","['XXYXX', 'XYXXY', 'GGGGG']","[109, 3, 3]"
4,"['lores', 'hiant', 'gawky', 'caddy']","['XXXXX', 'XXYXX', 'XGXXG', 'GGGGG']","[215, 18, 6, 6]"
4,"['lores', 'diact', 'belle', 'quell']","['YXXYX', 'XXXXX', 'XYYGY', 'GGGGG']","[101, 12, 2, 2]"
3,"['lores', 'hiant', 'dumpy']","['XXXXX', 'XXXXX', 'GGGGG']","[215, 15, 15]"
4,"['lores', 'bluer', 'filer', 'paler']","['YXYGX', 'XYXGG', 'XXGGG', 'GGGGG']","[17, 3, 1, 1]"
7,"['lores', 'prose', 'score', 'shore', 'snore', 'store', 'swore']","['XYYYY', 'XYGYG', 'GXGGG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[8, 5, 4, 3, 2, 1, 1]"
4,"['lores', 'diact', 'break', 'rebar']","['XXYYX', 'XXYXX', 'YYYGX', 'GGGGG']","[111, 11, 2, 2]"
4,"['lores', 'hiant', 'saucy', 'scuba']","['XXXXY', 'XXYXX', 'GYGYX', 'GGGGG']","[122, 9, 1, 1]"
4,"['lores', 'stalk', 'salty', 'splat']","['YXXXY', 'GYYYX', 'GYGYX', 'GGGGG']","[58, 2, 1, 1]"
